#,CVE_ENTIDAD,ENTIDAD,CU_MUNICIPIO,MUNICIPIO,DF,DL,SECCION,LISTA_NOMINAL,VOTOS_EMITIDOS,PARTICIPACION,ABSTENCION,1ER_LUGAR,1ERO_VOTOS,PCN,DIF_VOTOS_2DO,DIF_PCN_2DO,2DO_LUGAR,2DO_VOTOS,PCN 2,DIF_VOTOS_3RO,DIF_PCN_3RO,3ER_LUGAR,3RO_VOTOS,PCN 3,1PP_MV,VOTOS,PCN 4,DIF_2DO,PCN 5,2PP_MV,VOTOS 2,PCN 6,DIF_3RO,PCN 7,3PP_MV,VOTOS 3,PCN 8,PAN,PCN 9,PRI,PCN 10,PRD,PCN 11,MC,PCN 12,PVEM,PCN 13,MORENA,PCN 14,PT,PCN 15,QI,PCN 16,PES,PCN 17,RSP,PCN 18,FxM,PCN 19,PAN_QI,PCN 20,CNR,PCN 21,NULOS,PCN 22,TOT_VOTOS,VALIDACION
258,22,QUERÉTARO,13,PINAL DE AMOLES,,15,263,476,301,"0,63","0,37",PAN,213,"0,71",159,"0,53",PRI,54,"0,18",46,"0,15",NULOS,8,"0,03",PAN,213,"0,71",159,"0,53",PRI,54,"0,18",46,"0,15",NULOS,8,"0,03",213,"0,71",54,"0,18",3,"0,01",1,"0,00",1,"0,00",6,"0,02",5,"0,02",5,"0,02",2,"0,01",0,"0,00",2,"0,01",1,0,0,"0,00",8,"0,03",301,"100,00%"
259,22,QUERÉTARO,13,PINAL DE AMOLES,,15,264,640,430,"0,67","0,33",PAN,247,"0,57",174,"0,40",PRI,73,"0,17",31,"0,07",MORENA,42,"0,10",PAN,247,"0,57",174,"0,40",PRI,73,"0,17",31,"0,07",MORENA,42,"0,10",247,"0,57",73,"0,17",2,"0,00",1,"0,00",4,"0,01",42,"0,10",5,"0,01",20,"0,05",6,"0,01",3,"0,01",1,"0,00",4,0,0,"0,00",22,"0,05",430,"100,00%"
260,22,QUERÉTARO,13,PINAL DE AMOLES,,15,265,292,208,"0,71","0,29",PAN,109,"0,52",56,"0,27",PAN_QI,53,"0,25",24,"0,12",PRI,29,"0,14",PAN,109,"0,52",56,"0,27",PAN_QI,53,"0,25",24,"0,12",PRI,29,"0,14",109,"0,52",29,"0,14",0,"0,00",0,"0,00",6,"0,03",4,"0,02",1,"0,00",4,"0,02",0,"0,00",0,"0,00",0,"0,00",53,0,0,"0,00",2,"0,01",208,"100,00%"
261,22,QUERÉTARO,14,QUERETARO,,13,266,3.960,1.349,"0,34","0,66",PAN,696,"0,52",309,"0,23",MORENA,387,"0,29",240,"0,18",PRI,147,"0,11",PAN,696,"0,52",309,"0,23",MORENA,387,"0,29",240,"0,18",PRI,147,"0,11",696,"0,52",147,"0,11",7,"0,01",19,"0,01",15,"0,01",387,"0,29",2,"0,00",6,"0,00",12,"0,01",13,"0,01",4,"0,00",6,0,1,"0,00",34,"0,03",1.349,"100,00%"
262,22,QUERÉTARO,14,QUERETARO,,13,267,2.969,1.489,"0,50","0,50",PAN,1.077,"0,72",833,"0,56",MORENA,244,"0,16",159,"0,11",PRI,85,"0,06",PAN,1.077,"0,72",833,"0,56",MORENA,244,"0,16",159,"0,11",PRI,85,"0,06",1.077,"0,72",85,"0,06",4,"0,00",20,"0,01",13,"0,01",244,"0,16",7,"0,00",6,"0,00",2,"0,00",7,"0,00",4,"0,00",5,0,1,"0,00",14,"0,01",1.489,"100,00%"
263,22,QUERÉTARO,14,QUERETARO,,13,268,2.505,1.796,"0,72","0,28",PAN,1.536,"0,86",1.392,"0,78",MORENA,144,"0,08",94,"0,05",PRI,50,"0,03",PAN,1.536,"0,86",1.392,"0,78",MORENA,144,"0,08",94,"0,05",PRI,50,"0,03",1.536,"0,86",50,"0,03",12,"0,01",13,"0,01",5,"0,00",144,"0,08",3,"0,00",12,"0,01",1,"0,00",2,"0,00",3,"0,00",4,0,0,"0,00",11,"0,01",1.796,"100,00%"
264,22,QUERÉTARO,14,QUERETARO,,3,269,2.234,1.728,"0,77","0,23",PAN,1.505,"0,87",1.390,"0,80",MORENA,115,"0,07",77,"0,04",PRI,38,"0,02",PAN,1.505,"0,87",1.390,"0,80",MORENA,115,"0,07",77,"0,04",PRI,38,"0,02",1.505,"0,87",38,"0,02",13,"0,01",14,"0,01",8,"0,00",115,"0,07",3,"0,00",7,"0,00",2,"0,00",4,"0,00",10,"0,01",2,0,0,"0,00",7,"0,00",1.728,"100,00%"
265,22,QUERÉTARO,14,QUERETARO,,3,270,11.418,3.358,"0,29","0,71",MORENA,1.445,"0,43",209,"0,06",PAN,1.236,"0,37",962,"0,29",PRI,274,"0,08",MORENA,1.445,"0,43",209,"0,06",PAN,1.236,"0,37",962,"0,29",PRI,274,"0,08",1.236,"0,37",274,"0,08",25,"0,01",58,"0,02",81,"0,02",1.445,"0,43",23,"0,01",21,"0,01",15,"0,00",29,"0,01",32,"0,01",27,0,2,"0,00",90,"0,03",3.358,"100,00%"
266,22,QUERÉTARO,14,QUERETARO,,3,272,3.433,1.257,"0,37","0,63",MORENA,561,"0,45",96,"0,08",PAN,465,"0,37",372,"0,30",PRI,93,"0,07",MORENA,561,"0,45",96,"0,08",PAN,465,"0,37",372,"0,30",PRI,93,"0,07",465,"0,37",93,"0,07",4,"0,00",18,"0,01",32,"0,03",561,"0,45",4,"0,00",5,"0,00",3,"0,00",10,"0,01",26,"0,02",3,0,1,"0,00",32,"0,03",1.257,"100,00%"
267,22,QUERÉTARO,14,QUERETARO,,3,274,1.910,912,"0,48","0,52",MORENA,388,"0,43",59,"0,06",PAN,329,"0,36",252,"0,28",PRI,77,"0,08",MORENA,388,"0,43",59,"0,06",PAN,329,"0,36",252,"0,28",PRI,77,"0,08",329,"0,36",77,"0,08",16,"0,02",9,"0,01",20,"0,02",388,"0,43",3,"0,00",8,"0,01",4,"0,00",10,"0,01",11,"0,01",4,0,6,"0,01",27,"0,03",912,"100,00%"
268,22,QUERÉTARO,14,QUERETARO,,4,275,2.020,897,"0,44","0,56",PAN,341,"0,38",24,"0,03",MORENA,317,"0,35",173,"0,19",PRI,144,"0,16",PAN,341,"0,38",24,"0,03",MORENA,317,"0,35",173,"0,19",PRI,144,"0,16",341,"0,38",144,"0,16",5,"0,01",14,"0,02",11,"0,01",317,"0,35",3,"0,00",7,"0,01",8,"0,01",8,"0,01",6,"0,01",0,0,1,"0,00",32,"0,04",897,"100,00%"
269,22,QUERÉTARO,14,QUERETARO,,1,277,6.470,2.985,"0,46","0,54",PAN,1.480,"0,50",634,"0,21",MORENA,846,"0,28",513,"0,17",PRI,333,"0,11",PAN,1.480,"0,50",634,"0,21",MORENA,846,"0,28",513,"0,17",PRI,333,"0,11",1.480,"0,50",333,"0,11",19,"0,01",75,"0,03",56,"0,02",846,"0,28",13,"0,00",23,"0,01",13,"0,00",26,"0,01",19,"0,01",14,0,3,"0,00",65,"0,02",2.985,"100,00%"
270,22,QUERÉTARO,14,QUERETARO,,1,278,17.331,7.271,"0,42","0,58",PAN,3.857,"0,53",1.818,"0,25",MORENA,2.039,"0,28",1.327,"0,18",PRI,712,"0,10",PAN,3.857,"0,53",1.818,"0,25",MORENA,2.039,"0,28",1.327,"0,18",PRI,712,"0,10",3.857,"0,53",712,"0,10",40,"0,01",150,"0,02",96,"0,01",2.039,"0,28",47,"0,01",50,"0,01",29,"0,00",49,"0,01",57,"0,01",25,0,3,"0,00",117,"0,02",7.271,"100,00%"
271,22,QUERÉTARO,14,QUERETARO,,3,279,968,591,"0,61","0,39",PAN,280,"0,47",106,"0,18",MORENA,174,"0,29",124,"0,21",PRI,50,"0,08",PAN,280,"0,47",106,"0,18",MORENA,174,"0,29",124,"0,21",PRI,50,"0,08",280,"0,47",50,"0,08",4,"0,01",19,"0,03",22,"0,04",174,"0,29",4,"0,01",5,"0,01",1,"0,00",14,"0,02",3,"0,01",5,0,0,"0,00",10,"0,02",591,"100,00%"
272,22,QUERÉTARO,14,QUERETARO,,3,280,1.398,764,"0,55","0,45",PAN,386,"0,51",160,"0,21",MORENA,226,"0,30",162,"0,21",PRI,64,"0,08",PAN,386,"0,51",160,"0,21",MORENA,226,"0,30",162,"0,21",PRI,64,"0,08",386,"0,51",64,"0,08",8,"0,01",10,"0,01",7,"0,01",226,"0,30",6,"0,01",4,"0,01",4,"0,01",2,"0,00",23,"0,03",7,0,0,"0,00",17,"0,02",764,"100,00%"
273,22,QUERÉTARO,14,QUERETARO,,3,281,2.214,1.161,"0,52","0,48",PAN,606,"0,52",315,"0,27",MORENA,291,"0,25",188,"0,16",PRI,103,"0,09",PAN,606,"0,52",315,"0,27",MORENA,291,"0,25",188,"0,16",PRI,103,"0,09",606,"0,52",103,"0,09",13,"0,01",20,"0,02",22,"0,02",291,"0,25",8,"0,01",6,"0,01",1,"0,00",19,"0,02",28,"0,02",6,0,2,"0,00",36,"0,03",1.161,"100,00%"
274,22,QUERÉTARO,14,QUERETARO,,3,282,7.000,3.394,"0,48","0,52",PAN,1.584,"0,47",471,"0,14",MORENA,1.113,"0,33",822,"0,24",PRI,291,"0,09",PAN,1.584,"0,47",471,"0,14",MORENA,1.113,"0,33",822,"0,24",PRI,291,"0,09",1.584,"0,47",291,"0,09",20,"0,01",100,"0,03",91,"0,03",1.113,"0,33",16,"0,00",19,"0,01",15,"0,00",28,"0,01",31,"0,01",20,0,3,"0,00",63,"0,02",3.394,"100,00%"
275,22,QUERÉTARO,14,QUERETARO,,3,283,1.127,656,"0,58","0,42",PAN,333,"0,51",132,"0,20",MORENA,201,"0,31",149,"0,23",PRI,52,"0,08",PAN,333,"0,51",132,"0,20",MORENA,201,"0,31",149,"0,23",PRI,52,"0,08",333,"0,51",52,"0,08",3,"0,00",14,"0,02",14,"0,02",201,"0,31",3,"0,00",2,"0,00",2,"0,00",4,"0,01",12,"0,02",4,0,0,"0,00",12,"0,02",656,"100,00%"
276,22,QUERÉTARO,14,QUERETARO,,3,284,1.029,639,"0,62","0,38",PAN,347,"0,54",190,"0,30",MORENA,157,"0,25",105,"0,16",PRI,52,"0,08",PAN,347,"0,54",190,"0,30",MORENA,157,"0,25",105,"0,16",PRI,52,"0,08",347,"0,54",52,"0,08",7,"0,01",14,"0,02",17,"0,03",157,"0,25",4,"0,01",7,"0,01",2,"0,00",8,"0,01",5,"0,01",6,0,0,"0,00",13,"0,02",639,"100,00%"
277,22,QUERÉTARO,14,QUERETARO,,4,285,1.701,698,"0,41","0,59",PAN,237,"0,34",6,"0,01",MORENA,231,"0,33",69,"0,10",PRI,162,"0,23",PAN,237,"0,34",6,"0,01",MORENA,231,"0,33",69,"0,10",PRI,162,"0,23",237,"0,34",162,"0,23",1,"0,00",10,"0,01",15,"0,02",231,"0,33",2,"0,00",4,"0,01",6,"0,01",7,"0,01",4,"0,01",0,0,0,"0,00",19,"0,03",698,"100,00%"
278,22,QUERÉTARO,14,QUERETARO,,4,286,3.453,1.102,"0,32","0,68",MORENA,399,"0,36",45,"0,04",PAN,354,"0,32",107,"0,10",PRI,247,"0,22",MORENA,399,"0,36",45,"0,04",PAN,354,"0,32",107,"0,10",PRI,247,"0,22",354,"0,32",247,"0,22",6,"0,01",17,"0,02",11,"0,01",399,"0,36",8,"0,01",4,"0,00",7,"0,01",11,"0,01",5,"0,00",4,0,0,"0,00",29,"0,03",1.102,"100,00%"
279,22,QUERÉTARO,14,QUERETARO,,1,287,1.510,753,"0,50","0,50",MORENA,307,"0,41",30,"0,04",PAN,277,"0,37",189,"0,25",PRI,88,"0,12",MORENA,307,"0,41",30,"0,04",PAN,277,"0,37",189,"0,25",PRI,88,"0,12",277,"0,37",88,"0,12",5,"0,01",15,"0,02",20,"0,03",307,"0,41",6,"0,01",3,"0,00",4,"0,01",7,"0,01",5,"0,01",1,0,0,"0,00",15,"0,02",753,"100,00%"
280,22,QUERÉTARO,14,QUERETARO,,1,288,3.031,1.471,"0,49","0,51",PAN,643,"0,44",114,"0,08",MORENA,529,"0,36",364,"0,25",PRI,165,"0,11",PAN,643,"0,44",114,"0,08",MORENA,529,"0,36",364,"0,25",PRI,165,"0,11",643,"0,44",165,"0,11",9,"0,01",23,"0,02",22,"0,01",529,"0,36",11,"0,01",10,"0,01",5,"0,00",10,"0,01",11,"0,01",2,0,1,"0,00",30,"0,02",1.471,"100,00%"
281,22,QUERÉTARO,14,QUERETARO,,3,289,948,493,"0,52","0,48",PAN,222,"0,45",50,"0,10",MORENA,172,"0,35",124,"0,25",PRI,48,"0,10",PAN,222,"0,45",50,"0,10",MORENA,172,"0,35",124,"0,25",PRI,48,"0,10",222,"0,45",48,"0,10",2,"0,00",2,"0,00",5,"0,01",172,"0,35",0,"0,00",4,"0,01",1,"0,00",7,"0,01",9,"0,02",6,0,0,"0,00",15,"0,03",493,"100,00%"
282,22,QUERÉTARO,14,QUERETARO,,3,290,1.008,539,"0,53","0,47",PAN,226,"0,42",24,"0,04",MORENA,202,"0,37",153,"0,28",PRI,49,"0,09",PAN,226,"0,42",24,"0,04",MORENA,202,"0,37",153,"0,28",PRI,49,"0,09",226,"0,42",49,"0,09",3,"0,01",14,"0,03",8,"0,01",202,"0,37",2,"0,00",0,"0,00",0,"0,00",4,"0,01",6,"0,01",11,0,1,"0,00",13,"0,02",539,"100,00%"
283,22,QUERÉTARO,14,QUERETARO,,3,291,1.885,1.061,"0,56","0,44",PAN,473,"0,45",100,"0,09",MORENA,373,"0,35",274,"0,26",PRI,99,"0,09",PAN,473,"0,45",100,"0,09",MORENA,373,"0,35",274,"0,26",PRI,99,"0,09",473,"0,45",99,"0,09",3,"0,00",26,"0,02",20,"0,02",373,"0,35",4,"0,00",2,"0,00",4,"0,00",14,"0,01",16,"0,02",6,0,6,"0,01",15,"0,01",1.061,"100,00%"
284,22,QUERÉTARO,14,QUERETARO,,3,292,1.202,650,"0,54","0,46",PAN,293,"0,45",57,"0,09",MORENA,236,"0,36",185,"0,28",PRI,51,"0,08",PAN,293,"0,45",57,"0,09",MORENA,236,"0,36",185,"0,28",PRI,51,"0,08",293,"0,45",51,"0,08",5,"0,01",10,"0,02",7,"0,01",236,"0,36",5,"0,01",4,"0,01",2,"0,00",5,"0,01",8,"0,01",5,0,0,"0,00",19,"0,03",650,"100,00%"
285,22,QUERÉTARO,14,QUERETARO,,3,294,975,516,"0,53","0,47",PAN,230,"0,45",62,"0,12",MORENA,168,"0,33",119,"0,23",PRI,49,"0,09",PAN,230,"0,45",62,"0,12",MORENA,168,"0,33",119,"0,23",PRI,49,"0,09",230,"0,45",49,"0,09",3,"0,01",16,"0,03",8,"0,02",168,"0,33",6,"0,01",6,"0,01",5,"0,01",5,"0,01",4,"0,01",3,0,0,"0,00",13,"0,03",516,"100,00%"
286,22,QUERÉTARO,14,QUERETARO,,4,295,3.518,1.242,"0,35","0,65",MORENA,448,"0,36",19,"0,02",PAN,429,"0,35",228,"0,18",PRI,201,"0,16",MORENA,448,"0,36",19,"0,02",PAN,429,"0,35",228,"0,18",PRI,201,"0,16",429,"0,35",201,"0,16",13,"0,01",20,"0,02",39,"0,03",448,"0,36",8,"0,01",6,"0,00",9,"0,01",19,"0,02",6,"0,00",9,0,0,"0,00",35,"0,03",1.242,"100,00%"
287,22,QUERÉTARO,14,QUERETARO,,1,296,1.485,646,"0,44","0,56",MORENA,268,"0,41",37,"0,06",PAN,231,"0,36",163,"0,25",PRI,68,"0,11",MORENA,268,"0,41",37,"0,06",PAN,231,"0,36",163,"0,25",PRI,68,"0,11",231,"0,36",68,"0,11",5,"0,01",19,"0,03",13,"0,02",268,"0,41",3,"0,00",2,"0,00",3,"0,00",11,"0,02",4,"0,01",3,0,2,"0,00",14,"0,02",646,"100,00%"
288,22,QUERÉTARO,14,QUERETARO,,3,297,1.418,781,"0,55","0,45",PAN,351,"0,45",94,"0,12",MORENA,257,"0,33",195,"0,25",PRI,62,"0,08",PAN,351,"0,45",94,"0,12",MORENA,257,"0,33",195,"0,25",PRI,62,"0,08",351,"0,45",62,"0,08",14,"0,02",25,"0,03",18,"0,02",257,"0,33",7,"0,01",6,"0,01",1,"0,00",4,"0,01",16,"0,02",4,0,0,"0,00",16,"0,02",781,"100,00%"
289,22,QUERÉTARO,14,QUERETARO,,3,298,1.119,657,"0,59","0,41",PAN,317,"0,48",96,"0,15",MORENA,221,"0,34",187,"0,28",PRI,34,"0,05",PAN,317,"0,48",96,"0,15",MORENA,221,"0,34",187,"0,28",PRI,34,"0,05",317,"0,48",34,"0,05",3,"0,00",7,"0,01",17,"0,03",221,"0,34",1,"0,00",7,"0,01",5,"0,01",4,"0,01",3,"0,00",8,0,0,"0,00",30,"0,05",657,"100,00%"
290,22,QUERÉTARO,14,QUERETARO,,3,299,1.124,638,"0,57","0,43",PAN,307,"0,48",102,"0,16",MORENA,205,"0,32",161,"0,25",PRI,44,"0,07",PAN,307,"0,48",102,"0,16",MORENA,205,"0,32",161,"0,25",PRI,44,"0,07",307,"0,48",44,"0,07",7,"0,01",17,"0,03",6,"0,01",205,"0,32",4,"0,01",7,"0,01",2,"0,00",2,"0,00",13,"0,02",2,0,0,"0,00",22,"0,03",638,"100,00%"
291,22,QUERÉTARO,14,QUERETARO,,3,300,3.961,1.731,"0,44","0,56",PAN,710,"0,41",99,"0,06",MORENA,611,"0,35",371,"0,21",PRI,240,"0,14",PAN,710,"0,41",99,"0,06",MORENA,611,"0,35",371,"0,21",PRI,240,"0,14",710,"0,41",240,"0,14",11,"0,01",25,"0,01",23,"0,01",611,"0,35",7,"0,00",14,"0,01",5,"0,00",11,"0,01",24,"0,01",18,0,2,"0,00",30,"0,02",1.731,"100,00%"
292,22,QUERÉTARO,14,QUERETARO,,3,301,1.268,706,"0,56","0,44",PAN,337,"0,48",119,"0,17",MORENA,218,"0,31",156,"0,22",PRI,62,"0,09",PAN,337,"0,48",119,"0,17",MORENA,218,"0,31",156,"0,22",PRI,62,"0,09",337,"0,48",62,"0,09",3,"0,00",17,"0,02",16,"0,02",218,"0,31",7,"0,01",6,"0,01",1,"0,00",3,"0,00",4,"0,01",14,0,0,"0,00",18,"0,03",706,"100,00%"
293,22,QUERÉTARO,14,QUERETARO,,3,302,1.515,907,"0,60","0,40",PAN,455,"0,50",188,"0,21",MORENA,267,"0,29",190,"0,21",PRI,77,"0,08",PAN,455,"0,50",188,"0,21",MORENA,267,"0,29",190,"0,21",PRI,77,"0,08",455,"0,50",77,"0,08",12,"0,01",16,"0,02",15,"0,02",267,"0,29",6,"0,01",5,"0,01",4,"0,00",10,"0,01",15,"0,02",7,0,1,"0,00",17,"0,02",907,"100,00%"
294,22,QUERÉTARO,14,QUERETARO,,1,303,5.449,2.607,"0,48","0,52",PAN,1.300,"0,50",507,"0,19",MORENA,793,"0,30",543,"0,21",PRI,250,"0,10",PAN,1.300,"0,50",507,"0,19",MORENA,793,"0,30",543,"0,21",PRI,250,"0,10",1.300,"0,50",250,"0,10",14,"0,01",53,"0,02",48,"0,02",793,"0,30",14,"0,01",13,"0,00",17,"0,01",23,"0,01",18,"0,01",11,0,5,"0,00",48,"0,02",2.607,"100,00%"
295,22,QUERÉTARO,14,QUERETARO,,4,304,2.723,1.068,"0,39","0,61",MORENA,399,"0,37",30,"0,03",PAN,369,"0,35",200,"0,19",PRI,169,"0,16",MORENA,399,"0,37",30,"0,03",PAN,369,"0,35",200,"0,19",PRI,169,"0,16",369,"0,35",169,"0,16",8,"0,01",18,"0,02",30,"0,03",399,"0,37",13,"0,01",5,"0,00",6,"0,01",7,"0,01",6,"0,01",7,0,1,"0,00",30,"0,03",1.068,"100,00%"
296,22,QUERÉTARO,14,QUERETARO,,1,305,4.509,2.118,"0,47","0,53",PAN,981,"0,46",337,"0,16",MORENA,644,"0,30",388,"0,18",PRI,256,"0,12",PAN,981,"0,46",337,"0,16",MORENA,644,"0,30",388,"0,18",PRI,256,"0,12",981,"0,46",256,"0,12",17,"0,01",53,"0,03",41,"0,02",644,"0,30",14,"0,01",10,"0,00",12,"0,01",11,"0,01",17,"0,01",6,0,3,"0,00",53,"0,03",2.118,"100,00%"
297,22,QUERÉTARO,14,QUERETARO,,2,306,1.021,613,"0,60","0,40",PAN,297,"0,48",106,"0,17",MORENA,191,"0,31",136,"0,22",PRI,55,"0,09",PAN,297,"0,48",106,"0,17",MORENA,191,"0,31",136,"0,22",PRI,55,"0,09",297,"0,48",55,"0,09",2,"0,00",12,"0,02",8,"0,01",191,"0,31",4,"0,01",5,"0,01",4,"0,01",6,"0,01",10,"0,02",2,0,3,"0,00",14,"0,02",613,"100,00%"
298,22,QUERÉTARO,14,QUERETARO,,2,307,1.024,528,"0,52","0,48",PAN,279,"0,53",108,"0,20",MORENA,171,"0,32",141,"0,27",PRI,30,"0,06",PAN,279,"0,53",108,"0,20",MORENA,171,"0,32",141,"0,27",PRI,30,"0,06",279,"0,53",30,"0,06",4,"0,01",6,"0,01",6,"0,01",171,"0,32",2,"0,00",7,"0,01",1,"0,00",2,"0,00",10,"0,02",2,0,0,"0,00",8,"0,02",528,"100,00%"
299,22,QUERÉTARO,14,QUERETARO,,3,308,5.003,2.333,"0,47","0,53",PAN,1.146,"0,49",395,"0,17",MORENA,751,"0,32",557,"0,24",PRI,194,"0,08",PAN,1.146,"0,49",395,"0,17",MORENA,751,"0,32",557,"0,24",PRI,194,"0,08",1.146,"0,49",194,"0,08",12,"0,01",53,"0,02",47,"0,02",751,"0,32",10,"0,00",14,"0,01",12,"0,01",17,"0,01",15,"0,01",12,0,4,"0,00",46,"0,02",2.333,"100,00%"
300,22,QUERÉTARO,14,QUERETARO,,2,309,1.127,596,"0,53","0,47",PAN,268,"0,45",76,"0,13",MORENA,192,"0,32",129,"0,22",PRI,63,"0,11",PAN,268,"0,45",76,"0,13",MORENA,192,"0,32",129,"0,22",PRI,63,"0,11",268,"0,45",63,"0,11",4,"0,01",13,"0,02",16,"0,03",192,"0,32",7,"0,01",6,"0,01",6,"0,01",6,"0,01",2,"0,00",1,0,0,"0,00",12,"0,02",596,"100,00%"
301,22,QUERÉTARO,14,QUERETARO,,2,310,1.216,638,"0,52","0,48",PAN,304,"0,48",90,"0,14",MORENA,214,"0,34",167,"0,26",PRI,47,"0,07",PAN,304,"0,48",90,"0,14",MORENA,214,"0,34",167,"0,26",PRI,47,"0,07",304,"0,48",47,"0,07",9,"0,01",16,"0,03",7,"0,01",214,"0,34",3,"0,00",4,"0,01",4,"0,01",1,"0,00",4,"0,01",7,0,1,"0,00",17,"0,03",638,"100,00%"
302,22,QUERÉTARO,14,QUERETARO,,2,311,945,403,"0,43","0,57",PAN,195,"0,48",77,"0,19",MORENA,118,"0,29",79,"0,20",PRI,39,"0,10",PAN,195,"0,48",77,"0,19",MORENA,118,"0,29",79,"0,20",PRI,39,"0,10",195,"0,48",39,"0,10",1,"0,00",8,"0,02",11,"0,03",118,"0,29",3,"0,01",3,"0,01",1,"0,00",5,"0,01",4,"0,01",4,0,0,"0,00",11,"0,03",403,"100,00%"
303,22,QUERÉTARO,14,QUERETARO,,2,312,1.204,586,"0,49","0,51",PAN,251,"0,43",38,"0,06",MORENA,213,"0,36",168,"0,29",PRI,45,"0,08",PAN,251,"0,43",38,"0,06",MORENA,213,"0,36",168,"0,29",PRI,45,"0,08",251,"0,43",45,"0,08",7,"0,01",10,"0,02",15,"0,03",213,"0,36",6,"0,01",2,"0,00",3,"0,01",3,"0,01",10,"0,02",3,0,0,"0,00",18,"0,03",586,"100,00%"
304,22,QUERÉTARO,14,QUERETARO,,4,313,2.667,1.793,"0,67","0,33",PAN,1.416,"0,79",1.217,"0,68",MORENA,199,"0,11",124,"0,07",PRI,75,"0,04",PAN,1.416,"0,79",1.217,"0,68",MORENA,199,"0,11",124,"0,07",PRI,75,"0,04",1.416,"0,79",75,"0,04",7,"0,00",20,"0,01",18,"0,01",199,"0,11",1,"0,00",4,"0,00",6,"0,00",10,"0,01",7,"0,00",6,0,4,"0,00",20,"0,01",1.793,"100,00%"
305,22,QUERÉTARO,14,QUERETARO,,2,314,1.131,556,"0,49","0,51",PAN,304,"0,55",162,"0,29",MORENA,142,"0,26",96,"0,17",PRI,46,"0,08",PAN,304,"0,55",162,"0,29",MORENA,142,"0,26",96,"0,17",PRI,46,"0,08",304,"0,55",46,"0,08",2,"0,00",11,"0,02",16,"0,03",142,"0,26",2,"0,00",5,"0,01",6,"0,01",4,"0,01",5,"0,01",2,0,0,"0,00",11,"0,02",556,"100,00%"
306,22,QUERÉTARO,14,QUERETARO,,2,315,1.137,612,"0,54","0,46",PAN,292,"0,48",89,"0,15",MORENA,203,"0,33",163,"0,27",PRI,40,"0,07",PAN,292,"0,48",89,"0,15",MORENA,203,"0,33",163,"0,27",PRI,40,"0,07",292,"0,48",40,"0,07",4,"0,01",11,"0,02",20,"0,03",203,"0,33",2,"0,00",1,"0,00",5,"0,01",4,"0,01",4,"0,01",7,0,1,"0,00",18,"0,03",612,"100,00%"
307,22,QUERÉTARO,14,QUERETARO,,2,316,2.524,1.178,"0,47","0,53",PAN,512,"0,43",97,"0,08",MORENA,415,"0,35",320,"0,27",PRI,95,"0,08",PAN,512,"0,43",97,"0,08",MORENA,415,"0,35",320,"0,27",PRI,95,"0,08",512,"0,43",95,"0,08",10,"0,01",22,"0,02",34,"0,03",415,"0,35",11,"0,01",10,"0,01",9,"0,01",9,"0,01",14,"0,01",6,0,1,"0,00",30,"0,03",1.178,"100,00%"
308,22,QUERÉTARO,14,QUERETARO,,2,317,1.006,533,"0,53","0,47",PAN,258,"0,48",77,"0,14",MORENA,181,"0,34",141,"0,26",PRI,40,"0,08",PAN,258,"0,48",77,"0,14",MORENA,181,"0,34",141,"0,26",PRI,40,"0,08",258,"0,48",40,"0,08",2,"0,00",19,"0,04",6,"0,01",181,"0,34",1,"0,00",7,"0,01",6,"0,01",4,"0,01",3,"0,01",0,0,0,"0,00",6,"0,01",533,"100,00%"
309,22,QUERÉTARO,14,QUERETARO,,1,318,4.913,2.288,"0,47","0,53",PAN,1.172,"0,51",522,"0,23",MORENA,650,"0,28",419,"0,18",PRI,231,"0,10",PAN,1.172,"0,51",522,"0,23",MORENA,650,"0,28",419,"0,18",PRI,231,"0,10",1.172,"0,51",231,"0,10",10,"0,00",50,"0,02",53,"0,02",650,"0,28",16,"0,01",9,"0,00",7,"0,00",23,"0,01",17,"0,01",11,0,0,"0,00",39,"0,02",2.288,"100,00%"
310,22,QUERÉTARO,14,QUERETARO,,1,319,4.551,2.199,"0,48","0,52",PAN,1.097,"0,50",405,"0,18",MORENA,692,"0,31",487,"0,22",PRI,205,"0,09",PAN,1.097,"0,50",405,"0,18",MORENA,692,"0,31",487,"0,22",PRI,205,"0,09",1.097,"0,50",205,"0,09",17,"0,01",40,"0,02",34,"0,02",692,"0,31",9,"0,00",8,"0,00",11,"0,01",18,"0,01",17,"0,01",4,0,6,"0,00",41,"0,02",2.199,"100,00%"
311,22,QUERÉTARO,14,QUERETARO,,1,320,2.486,1.262,"0,51","0,49",PAN,691,"0,55",358,"0,28",MORENA,333,"0,26",213,"0,17",PRI,120,"0,10",PAN,691,"0,55",358,"0,28",MORENA,333,"0,26",213,"0,17",PRI,120,"0,10",691,"0,55",120,"0,10",9,"0,01",29,"0,02",17,"0,01",333,"0,26",4,"0,00",4,"0,00",4,"0,00",11,"0,01",3,"0,00",4,0,1,"0,00",32,"0,03",1.262,"100,00%"
312,22,QUERÉTARO,14,QUERETARO,,2,321,1.636,836,"0,51","0,49",PAN,450,"0,54",209,"0,25",MORENA,241,"0,29",168,"0,20",PRI,73,"0,09",PAN,450,"0,54",209,"0,25",MORENA,241,"0,29",168,"0,20",PRI,73,"0,09",450,"0,54",73,"0,09",3,"0,00",19,"0,02",15,"0,02",241,"0,29",3,"0,00",6,"0,01",5,"0,01",7,"0,01",1,"0,00",2,0,0,"0,00",11,"0,01",836,"100,00%"
